Date,return_pct,volatility,shock_std,vol_trend_5,ret_5d,p30_dynamic,p70_dynamic,regime,vol_change,regime_future,regime_future_ml
2018-04-24,8.23531991874269,3.994150011288128,2.030435943842055,4.2920844849695525,15.62984345946834,2.5610721236726315,4.624888154778345,1,-0.17958098504954734,2.0,2.0
2018-04-25,-9.193210663750406,4.624558640257698,-2.015038744098888,4.351824868596556,-0.001015667331039,2.5646100065602537,4.624779089411403,1,0.6304086289695698,2.0,2.0
2018-04-26,4.808821013231679,5.335464634026474,0.8777805053074063,4.499704983499842,4.246969088086772,2.5681478894478764,4.626403593120035,2,0.7109059937687761,1.0,2.0
2018-04-27,-3.2239593306844228,5.288013487137479,-0.6333973068634629,4.68318355380949,2.075340708447726,2.5712376056899937,4.631317784062285,2,-0.04745114688899488,1.0,2.0
2018-04-28,3.942918286213981,5.136444730482844,0.7432113681341999,4.875726300638524,4.5698892237535205,2.573430988641103,4.6354866827355785,2,-0.1515687566546351,1.0,2.0
2018-04-29,0.7523614187496364,5.032193583727216,0.1245793186595133,5.083335015126343,-2.9130692762395327,2.5756243715922125,4.638368824732114,2,-0.10425114675562774,1.0,2.0
2018-04-30,-1.9136041014403915,4.783354197988005,-0.4262820999172911,5.115094126672403,4.366537286070482,2.5778177545433216,4.639700911663852,2,-0.2488393857392115,1.0,2.0
2018-05-01,-1.3240166694592048,4.592604774749782,-0.3156097489935439,4.966522154817065,-1.7663003966204016,2.5780788138890958,4.639130017264535,1,-0.19074942323822253,1.0,1.0
2018-05-02,1.2739001376983694,4.3903628986937004,0.261583380115104,4.786992037128309,2.7315590717623905,2.578339873234869,4.63855912286522,1,-0.2022418760560818,1.0,1.0
2018-05-03,5.3537157891065945,4.191369280769338,1.2473874927624622,4.597976947185609,4.142356574655004,2.578600932580642,4.637988228465904,1,-0.1989936179243621,1.0,1.0
2018-05-04,-0.4433170333562941,4.333704964965405,-0.1312436376450374,4.458279223433246,2.946678122549073,2.579756443059905,4.636642306534189,1,0.142335684196067,1.0,2.0
2018-05-05,1.6094355065083832,4.1255890939158135,0.3597016818690814,4.326726202618808,6.469717730497848,2.5813591791059123,4.6349088708362745,1,-0.20811587104959184,1.0,1.0
2018-05-06,-2.0843383079432343,3.955176822647109,-0.5587088966582274,4.199240612198274,5.709396092013819,2.58296191515192,4.63317543513836,1,-0.17041227126870462,1.0,1.0
2018-05-07,-2.9620923127989585,3.8332681194755023,-0.8054606114918843,4.087821656354634,1.4734036415164908,2.584400617884621,4.631317784062285,1,-0.12190870317160662,1.0,1.0
2018-05-08,-1.485310141877072,3.786084829087312,-0.4254432706388922,4.006764766018228,-5.365622289467176,2.585511253990709,4.629211702229892,1,-0.04718329038819036,1.0,1.0
2018-05-09,0.97370785472517,3.644411911521575,0.2327546129781172,3.868906155329462,-3.948597401385712,2.586621890096797,4.6271056203975,1,-0.14167291756573697,1.0,1.0
2018-05-10,-3.0623267109053387,3.484593544910257,-0.914821439156848,3.740707045528351,-8.620359618799434,2.587732526202885,4.624999538565107,1,-0.15981836661131776,1.0,1.0
2018-05-11,-6.893610659669847,3.4810932950044102,-2.016339188745322,3.645890339999812,-13.429631970526046,2.5878832377449767,4.624867269072884,1,-0.003500249905846964,1.0,1.0
2018-05-12,0.748238978371063,4.0269833052960085,0.1546529400372469,3.684633377163912,-9.719300679356024,2.588033949287068,4.624734999580662,1,0.5458900102915982,1.0,1.0
2018-05-13,2.5429769131291025,3.838367526149949,0.6298309700498792,3.69508991657644,-5.69101362434985,2.5881846608291594,4.624602730088439,1,-0.18861577914605965,1.0,1.0
2018-05-14,-0.0819964626876057,3.739089379629828,-0.055481592535311,3.714025410198091,-6.7467179417626255,2.588489831966079,4.624535436132418,1,-0.0992781465201209,1.0,1.0
2018-05-15,-2.396447419619463,3.563215727990043,-0.7077600074941731,3.7297498468140473,-6.08083865047675,2.588872232900413,4.624500629944498,1,-0.17587365163978497,1.0,1.0
2018-05-16,-1.6772482047846538,3.4947302972727545,-0.5158344771033079,3.732477247267717,-0.864476195591557,2.589254633834748,4.6244658237565766,1,-0.06848543071728841,1.0,1.0
2018-05-17,-3.335153970564164,3.384226247874291,-1.022569972520004,3.603925835783373,-4.947869144526784,2.589998847247071,4.624374511681106,1,-0.1105040493984637,1.0,1.0
2018-05-18,1.916817663872017,3.41941024865491,0.5238808340855148,3.520134380284365,-5.57402839378387,2.5914666856153734,4.624170187830536,1,0.03518400078061923,1.0,1.0
2018-05-19,-0.0459450212755285,3.3140295811448945,-0.0517192703942131,3.4351224205873785,-5.5379769523717925,2.592934523983676,4.623965863979964,1,-0.10538066751001551,1.0,1.0
2018-05-20,3.1752487481542246,3.164325963169849,0.9638054400606002,3.35534446762334,0.033719215401895,2.5944023623519787,4.623761540129393,1,-0.1497036179750455,1.0,1.0
2018-05-21,-1.1133876917273966,3.1815498317127004,-0.3893831396588955,3.2927083745113293,0.5975797284591522,2.5945810520106223,4.620521179119248,1,0.017223868542851406,1.0,1.0
2018-05-22,-4.583947139821376,3.066221019444479,-1.5358975366363918,3.2291073288253664,-0.6512134407980597,2.5947597416692654,4.617280818109103,1,-0.11532881226822145,1.0,1.0
2018-05-23,-6.2067659444725365,3.306394670604018,-1.9151434556485905,3.206504213215189,-8.774797049142613,2.594938431327909,4.614040457098958,1,0.24017365115953915,1.0,1.0
2018-05-24,0.3898282693889143,3.766899301189564,0.0701834791759103,3.297078157224122,-8.33902375847817,2.5953123147915056,4.612030287236648,1,0.4605046305855458,1.0,1.0
2018-05-25,-1.4229521588760008,3.589719052212159,-0.4313447116837522,3.382156775032584,-12.937224665508396,2.5957837951575797,4.610635212948253,1,-0.1771802489774048,1.0,1.0
2018-05-26,-1.6751549202160376,3.459079920239783,-0.5205456747057018,3.437662792738001,-13.498991893997037,2.596255275523653,4.6092401386598585,1,-0.1306391319723761,1.0,1.0
2018-05-27,0.1676209050300414,3.351180031523612,0.0125826526498921,3.494654595153827,-8.747423849145619,2.5984362919903035,4.607786980408039,1,-0.10789988871617107,1.0,1.0
2018-05-28,-3.20251597389678,3.1986834542101708,-1.0404187198463055,3.473112351875058,-5.743173878569863,2.60403638065811,4.606217654229371,1,-0.15249657731344124,1.0,1.0
2018-05-29,4.609061158009098,3.241107283443735,1.3833565492219866,3.367953948325892,-1.5239409899496792,2.609636469325917,4.604648328050704,1,0.04242382923356436,1.0,1.0
2018-05-30,-0.8880942351451537,3.4205806432205104,-0.2963088760617592,3.334126266527562,-0.989083066218832,2.615236557993724,4.603079001872037,1,0.17947335977677525,1.0,1.0
2018-05-31,1.176467849979801,3.2802553782803225,0.3204060532032938,3.29836135813567,1.8625397039770064,2.616145518537398,4.60158553415834,1,-0.14032526494018782,1.0,1.0
2018-06-01,0.6289122618005294,3.1507149497332385,0.1597916977913316,3.2582683417775957,2.3238310607474943,2.617054479081072,4.600092066444644,1,-0.12954042854708403,1.0,1.0
2018-06-02,1.3434600362671745,3.0152990000229147,0.4039419856975355,3.2215914509401444,6.869807070911449,2.617963439624747,4.598598598730948,1,-0.13541594971032378,1.0,1.0
2018-06-03,0.999764944741699,2.911123196676848,0.300334515218604,3.155594633586767,3.26051085764405,2.61831017099641,4.597693432829781,1,-0.10417580334606669,0.0,1.0
2018-06-04,-2.701622323891506,2.8011657595476875,-1.009249982790782,3.031711656852202,1.4469827688976975,2.618375787782068,4.59708241783488,1,-0.1099574371291605,0.0,1.0
2018-06-05,1.574996113095395,2.836580096744892,0.511017455150548,2.942976600545116,1.845511032013292,2.618441404567726,4.596471402839979,1,0.03541433719720466,0.0,1.0
2018-06-06,0.2645286611436148,2.757548117721538,0.0504341119285351,2.864343234142776,1.4811274313563771,2.618704593489293,4.595718131034019,1,-0.07903197902335402,1.0,1.0
2018-06-07,0.3164613319277976,2.6437067396437266,0.0722497538540954,2.7900247820669386,0.4541287270170002,2.61936292668268,4.59468034560594,1,-0.11384137807781158,1.0,1.0
2018-06-08,-0.6968564365646301,2.537891591407769,-0.3240132912196692,2.715378461013123,-1.2424926542893289,2.61841953230584,4.5936425601778605,0,-0.1058151482359575,1.0,1.0
2018-06-09,-1.2263867528105266,2.4531159730017422,-0.5510709393337319,2.645768503703934,0.2327429167916506,2.6182664264726383,4.592604774749782,0,-0.08477561840602688,1.0,1.0
2018-06-10,-10.429333638086112,2.400114773572652,-4.39761794937043,2.5584754390694857,-11.771586834389858,2.616145518537398,4.590491691174684,0,-0.05300119942909021,1.0,1.0
2018-06-11,1.7659179795872504,4.132322546976721,0.3969834857303956,2.833430324920522,-10.270197515946222,2.617054479081072,4.588378607599587,1,1.732207773404069,1.0,1.0
2018-06-12,-4.813047339938237,3.967957292853333,-1.2445954293810249,3.098280435562444,-15.399706187812257,2.617963439624747,4.586265524024489,1,-0.1643652541233882,1.0,1.0
2018-06-13,-3.595427350674818,4.103629777213428,-0.9067293404639466,3.411428072723575,-18.298277101922444,2.61831017099641,4.58452287581267,1,0.13567248436009471,1.0,1.0
2018-06-14,4.998260262806298,4.087605001245998,1.1920931916354018,3.738325878372426,-12.07363008630562,2.618375787782068,4.582965445282492,1,-0.016024775967429683,1.0,1.0
2018-06-15,-3.332187405601239,4.199301909326361,-0.8233848508601346,4.098163305523168,-4.976483853820746,2.618441404567726,4.581408014752311,1,0.11169690808036314,1.0,1.0
2018-06-16,1.4389722742134126,4.149706768054233,0.3165327520486914,4.10164014973867,-5.303429559194584,2.618704593489293,4.579604423536472,1,-0.049595141272128274,1.0,1.0
2018-06-17,-0.7799634776660014,3.971363638041817,-0.2279865887170599,4.102321418776367,-1.270345696922348,2.61936292668268,4.577308510949314,1,-0.17834313001241586,1.0,1.0
2018-06-18,3.560119143946139,3.7921740233472274,0.905724513715314,4.040030268003127,5.885200797698609,2.6200212598760664,4.575012598362157,1,-0.1791896146945895,1.0,1.0
2018-06-19,0.5201158253765215,3.780561258278569,0.1043923448631276,3.9786215194096415,1.4070563602688324,2.620679593069453,4.572716685775,1,-0.011612765068658604,1.0,1.0
2018-06-20,0.0975878464416268,3.60380056258058,-0.0077324823614945,3.859521250060485,4.836831612311698,2.62159736555296,4.57257499906563,1,-0.1767606956979888,1.0,1.0
2018-06-21,-0.6931549314602492,3.4355953029491983,-0.2382728552119222,3.7166989570394784,2.704704406638037,2.622515138036466,4.572433312356259,1,-0.16820525963138167,1.0,1.0
2018-06-22,-10.09251346030755,3.2885466431398176,-3.10713781492174,3.580135558059079,-6.607845576003513,2.623432910519973,4.572291625646889,1,-0.14704865980938076,1.0,1.0
2018-06-23,1.2867880610642146,4.567312007865353,0.2542707588923551,3.735163154962704,-8.881176658885437,2.624284942551569,4.571772784412358,1,1.2787653647255355,1.0,2.0
2018-06-24,0.1742907827004813,4.357608743034281,0.0112072044220175,3.850572651913846,-9.227001701561475,2.62510410435721,4.571065365915248,1,-0.20970326483107193,1.0,1.0
2018-06-25,1.2228084684467788,4.1439733656778905,0.2648072757439509,3.958607212533308,-8.101781079556325,2.6259232661628507,4.570357947418138,1,-0.2136353773563906,1.0,1.0
2018-06-26,-2.5199768617493845,3.959075309376365,-0.6681941680195569,4.063303213818742,-9.92860300984546,2.6265001773481043,4.5696289023645935,1,-0.18489805630152567,1.0,1.0
2018-06-27,1.036022620030863,3.865800111203289,0.2355446280488904,4.178753907431435,1.1999330704929534,2.6265925872925835,4.56885660419818,1,-0.09327519817307595,1.0,1.0
2018-06-28,-4.20755189266746,3.69342964477286,-1.173165994789122,4.003977434812937,-4.294406883238722,2.6266849972370627,4.568084306031766,1,-0.17237046643042886,1.0,1.0
2018-06-29,5.196130416250178,3.790331833787204,1.3377921690981764,3.8905220529635214,0.7274327503109745,2.626777407181542,4.567312007865353,1,0.09690218901434378,1.0,1.0
2018-06-30,2.942626904629897,3.968161557645426,0.7099440617471703,3.855359691357029,2.4472511864940927,2.628004861867429,4.567112208233513,1,0.17782972385822227,1.0,1.0
2018-07-01,-0.2842915424254855,3.886862531961948,-0.1054181128821105,3.8409171358741454,4.682936505817992,2.629232316553316,4.566912408601673,1,-0.08129902568347802,1.0,1.0
2018-07-02,3.513597605397756,3.703759453654496,0.9147849575729202,3.8085090043643866,7.160511491184884,2.630459771239203,4.566712608969832,1,-0.1831030783074521,1.0,1.0
2018-07-03,-1.2871725512868082,3.696793372794092,-0.3821221744252503,3.8091817499686336,10.080890832565537,2.631056288906159,4.563576244579017,1,-0.006966080860403956,1.0,1.0
2018-07-04,1.0354208139776944,3.552585388620319,0.2561420891293378,3.761632460935256,5.920181230293053,2.6313373380636493,4.558971597808717,1,-0.1442079841737729,1.0,1.0
2018-07-05,0.6284119229603036,3.40037997065486,0.1479122205679021,3.648076143537144,3.60596624862346,2.63161838722114,4.554366951038415,1,-0.15220541796545906,1.0,1.0
2018-07-06,0.5162002311365654,3.2488796162892544,0.1202710184924412,3.5204795604026047,4.406458022185511,2.631840844093303,4.550977675597208,1,-0.15150035436560572,1.0,1.0
2018-07-07,2.711538540759939,3.105387201784392,0.8327735647740867,3.400805110028584,3.6043989575476942,2.631946116394811,4.550019142814188,1,-0.14349241450486216,1.0,1.0
2018-07-08,-1.2185823192757184,3.084850001099656,-0.4356894142414494,3.278416435689696,3.672989189558784,2.6320513886963184,4.549060610031169,1,-0.020537200684736412,1.0,1.0
2018-07-09,-0.4754487007430086,2.981313153959524,-0.2015564418890602,3.164161988757537,2.162119674838081,2.632156660997826,4.548102077248148,1,-0.1035368471401319,1.0,1.0
2018-07-10,-6.302716705345013,2.859028302251905,-2.24837609022898,3.0558916550769464,-4.769008953467235,2.6330066049304603,4.543537632035976,1,-0.12228485170761871,1.0,1.0
2018-07-11,1.0178711879893498,3.442521997865743,0.2592334973651571,3.094620131392244,-4.267337996614451,2.6338565488630943,4.538973186823805,1,0.5834936956138379,1.0,1.0
2018-07-12,-2.628576724059428,3.297039303205481,-0.8353042355631008,3.132950551676462,-9.607453261433818,2.634706492795728,4.5344087416116325,1,-0.1454826946602621,1.0,1.0
2018-07-13,0.1482289507841017,3.2723917203090265,0.0069596741480038,3.170458895518336,-8.240641991373998,2.6367331938806973,4.5326670952644905,1,-0.024647582896454523,1.0,1.0
2018-07-14,0.6084371585677317,3.1248311560162643,0.1545629071547482,3.1991624959296843,-7.156756132063258,2.639348273541833,4.53233684834986,1,-0.1475605642927622,1.0,1.0
2018-07-15,1.321981965541852,2.990749103790973,0.4000762863387799,3.225506656237498,0.4679425388236069,2.641963353202969,4.53200660143523,1,-0.13408205222529146,1.0,1.0
2018-07-16,5.834774166521406,2.8874317706348216,1.9773004002584784,3.114488610791313,5.284845517355663,2.6437769145530763,4.5314967975088924,1,-0.10331733315615121,1.0,1.0
2018-07-17,8.243286458020904,3.328310447504398,2.439024969374961,3.120742839651097,16.156708699435995,2.643987439281125,4.530627879559142,1,0.4408786768695765,1.0,1.0
2018-07-18,0.6771106197492216,4.127748088988343,0.1336458614067943,3.29181411338696,16.685590368401115,2.644197964009174,4.529758961609391,1,0.7994376414839452,1.0,1.0
2018-07-19,1.2951038487557298,3.9318433716496304,0.2974812492438808,3.453216556513633,17.372257058589113,2.6444084887372226,4.52889004365964,1,-0.19590471733871295,1.0,1.0
2018-07-20,-1.5212500162380849,3.762835275639995,-0.4376232458605654,3.6076337908834377,14.529025076809177,2.644693167869628,4.528447969684376,1,-0.16900809600963518,1.0,1.0
2018-07-21,0.8821326292061116,3.624507903851665,0.208767225386896,3.755049017526806,9.576383539493882,2.644977847002033,4.5280058957091125,1,-0.1383273717883302,1.0,1.0
2018-07-22,-0.0107806514659358,3.4637364365246395,-0.0393317519068376,3.782134215330855,1.3223164300070422,2.6452625261344385,4.527563821733849,1,-0.16077146732702552,1.0,1.0
2018-07-23,3.868656433444962,3.304479352519607,1.132766122404339,3.6174804680371073,4.513862243702782,2.645875790008946,4.526546921391038,1,-0.15925708400503247,1.0,1.0
2018-07-24,8.84546416030787,3.380778976657717,2.579290172409455,3.5072675890387246,12.064222555254922,2.6466533462545057,4.525242607864453,1,0.0762996241381102,1.0,1.0
2018-07-25,-2.925469041722017,4.292036961970455,-0.7108333967020353,3.613107926304816,10.66000352977099,2.647430902500065,4.523938294337869,1,0.9112579853127376,1.0,2.0
2018-07-26,-2.8491418656974687,4.200668876309408,-0.7081243782863915,3.728340120796365,6.928729034867409,2.648597478756123,4.521457501590176,1,-0.09136808566104637,1.0,1.0
2018-07-27,2.6487261573523213,4.1113207134549095,0.6137375705982783,3.8578569761824193,9.588235843685666,2.650542095033179,4.516623750400259,1,-0.08934816285449898,1.0,1.0
2018-07-28,0.3318503902615788,3.9971365181087113,0.0516360195856188,3.99638840930024,6.051429800502284,2.6524867113102357,4.511789999210346,1,-0.11418419534619817,1.0,1.0
2018-07-29,0.3206412472145814,3.805578368894496,0.0512897272288094,4.081348287747596,-2.4733931125910047,2.6544313275872917,4.506956248020432,1,-0.19155814921421532,1.0,1.0
2018-07-30,-0.4632012619252279,3.625571339821412,-0.1623621155060071,3.9480551633177874,-0.0111253327942151,2.655503016771924,4.5067394404222245,1,-0.18000702907308375,1.0,1.0
2018-07-31,-5.0137941881997605,3.4612930965052526,-1.484776993926,3.800180007356956,-2.175777655296507,2.6565747059565563,4.5065226328240175,1,-0.1642782433161596,1.0,1.0
2018-08-01,-2.019234469295661,3.699381195213847,-0.5797425371563555,3.717792103708745,-6.843738281944489,2.657646395141189,4.50630582522581,1,0.2380880987085945,1.0,1.0
2018-08-02,-0.7604042111257314,3.5933799405288505,-0.2465251090931068,3.637040788192772,-7.935992883331799,2.658203126146838,4.50348504757746,1,-0.10600125468499666,1.0,1.0
2018-08-03,-1.7699946974246927,3.4378514398496725,-0.5513469390154045,3.563495402383807,-10.026628827971074,2.6585023780629964,4.499362284904038,1,-0.155528500679178,1.0,1.0
2018-08-04,-5.552450759252814,3.3371181614930205,-1.7014395820610244,3.5058047667181285,-15.11587832529866,2.658801629979154,4.4952395222306185,1,-0.10073327835665191,1.0,1.0
2018-08-05,0.5053418144036925,3.6802339187595328,0.1032237765488594,3.549592931168985,-9.596742322695206,2.6590524742248878,4.491925350809376,1,0.3431157572665122,1.0,1.0
2018-08-06,-1.6644870348809349,3.5094900274710388,-0.5100288621982217,3.5116146976204226,-9.24199488828048,2.6592065031297705,4.490228361892487,1,-0.170743891288494,1.0,1.0
2018-08-07,-2.8995953086402797,3.3971523632296527,-0.8904662364011569,3.472369182160583,-11.381185985795028,2.659360532034654,4.488531372975598,1,-0.11233766424138603,1.0,1.0
2018-08-08,-6.853482384772036,3.387202185320321,-2.060383813444598,3.4622393312547133,-16.46467367314237,2.6595145609395376,4.486834384058708,1,-0.009950177909331615,1.0,1.0
2018-08-09,4.077457301356446,3.9472122504589007,1.0012137376627932,3.5842581490478893,-6.834765612533111,2.6608129231396456,4.484977392960188,1,0.5600100651385795,1.0,1.0
2018-08-10,-6.016427603596242,3.9709902142625686,-1.5466877133725052,3.642409408148496,-13.356535030533044,2.662111285339753,4.483120401861668,1,0.023777963803667923,1.0,2.0
2018-08-11,1.7791511924363237,4.273905508969326,0.3869287746862226,3.795292504448154,-9.912896803215787,2.663409647539861,4.481263410763146,1,0.3029152947067577,1.0,1.0
2018-08-12,0.4273118524736219,4.100494091516715,0.0736149534691424,3.935960850105566,-6.585989642101886,2.6640058726028277,4.479875970131429,1,-0.1734114174526109,1.0,1.0
2018-08-13,-0.3980924454614509,3.903370807054901,-0.1341267950360557,4.039194574452482,-0.1305997027913008,2.6642510290972226,4.478723304733113,1,-0.19712328446181449,1.0,1.0
2018-08-14,-1.566130632947882,3.720763073014885,-0.4546338400158702,3.99390473896368,-5.774187637095629,2.664496185591618,4.477570639334797,1,-0.18260773404001585,1.0,1.0
2018-08-15,1.7398593339542856,3.5876409270345606,0.4499907309738995,3.9172348815180777,1.982099300454898,2.6648484773715837,4.476708022700812,1,-0.13312214598032446,1.0,1.0
2018-08-16,0.4146085616168804,3.4603301089417844,0.0835626607252169,3.75451980151257,0.6175566696354551,2.665415039722689,4.476425503595491,1,-0.12731081809277622,1.0,1.0
2018-08-17,3.808327820833668,3.302323034955024,1.1152372469696024,3.5948855902002306,3.998572637995501,2.6659816020737943,4.476142984490172,1,-0.15800707398676028,1.0,1.0
2018-08-18,-2.412688806635366,3.371901014209405,-0.752733537154737,3.488591631631132,1.9839762768215865,2.6665481644249,4.475860465384851,1,0.06957797925438092,1.0,1.0
2018-08-19,1.273198071380044,3.3218682431120925,0.3455115665811762,3.408812665650573,4.823304981149512,2.667404530597574,4.47472085791099,1,-0.05003277109731252,1.0,1.0
2018-08-20,-3.083290846744191,3.1929923726011498,-1.0049335053238269,3.329882954763891,0.0001548004510354,2.6682608967702484,4.473581250437129,1,-0.12887587051094274,1.0,1.0
2018-08-21,2.8168761359932404,3.2233704615128578,0.8349713436301461,3.282491025278106,2.4024223748273954,2.669117262942923,4.472441642963268,1,0.030378088911708012,1.0,1.0
2018-08-22,-1.741912892269326,3.200450975059169,-0.5834699789334932,3.262116613298935,-3.147818338275598,2.6701939105096915,4.469907845726542,1,-0.022919486453688798,1.0,1.0
2018-08-23,2.450168206824088,3.1169438388395485,0.7458312232418868,3.211125178224964,1.715038675183855,2.671380698773508,4.466676953608383,1,-0.08350713621962047,1.0,1.0
2018-08-24,2.792823001109745,3.0733353109420154,0.8679068700662014,3.161418591790948,3.234663604913557,2.672567487037324,4.463446061490226,1,-0.04360852789753311,1.0,1.0
2018-08-25,0.6412467252168597,3.0633512152127857,0.1683752590722466,3.135490360313275,6.959201176874608,2.673721232312763,4.461127444511623,1,-0.009984095729229647,1.0,1.0
2018-08-26,-0.8304176683980202,2.9338831876881293,-0.3258043275667573,3.0775929055483298,3.311907372483347,2.6748088916114487,4.460633377812129,1,-0.12946802752465647,0.0,1.0
2018-08-27,2.61023761987218,2.825114686352272,0.8795336561555149,3.00252564780695,7.664057884624853,2.675896550910135,4.460139311112636,1,-0.10876850133585725,0.0,1.0
2018-08-28,3.027780971291527,2.824031444626125,1.0277246756895235,2.9439431689642657,8.241670649092292,2.676984210208821,4.459645244413142,1,-0.001083241726147044,0.0,1.0
2018-08-29,-0.6945951847084686,2.86473134179184,-0.2862569845455969,2.9022223751342304,4.754252463274078,2.6774891552707154,4.459397448000424,1,0.04069989716571509,0.0,1.0
2018-08-30,-0.9829420799983168,2.756287908425003,-0.4021336984922599,2.840809713776674,3.1300636580589014,2.6779941003326093,4.4591496515877065,1,-0.10844343336683693,0.0,1.0
2018-08-31,0.8469072019252621,2.6665292583469475,0.2705588280874086,2.7873389279084373,4.807388528382184,2.67662165710926,4.458901855174988,0,-0.08975865007805561,0.0,1.0
2018-09-01,2.187871411853948,2.569107934842496,0.8027756300765397,2.7361375776064825,4.385022320363952,2.674083785412325,4.45846350491993,0,-0.09742132350445143,1.0,1.0
2018-09-02,1.098730512202195,2.5568217689500976,0.3806586572812716,2.682695642471277,2.4559718612746195,2.671380698773508,4.457929877743701,0,-0.012286165892398504,1.0,1.0
2018-09-03,-0.1742290079993935,2.4764130915545817,-0.1210150195650076,2.605031992423825,2.9763380379836946,2.6688318075520314,4.457396250567472,0,-0.08040867739551594,1.0,1.0
2018-09-04,1.3897370676710707,2.3833174853597905,0.530471875740922,2.5304379078107826,5.349017185653082,2.666833619815791,4.456706833255815,0,-0.09309560619479118,1.0,1.0
2018-09-05,-8.041781637747292,2.3311818561385897,-3.5034743372624604,2.463368427369111,-3.539671654019472,2.6665368207781284,4.455705835673303,0,-0.05213562922120074,1.0,1.0
2018-09-06,-3.9587838057258296,3.4748300323531125,-1.1753777705455593,2.6445128468712342,-9.686326871599247,2.666542492601514,4.45470483809079,1,1.1436481762145227,1.0,1.0
2018-09-07,-0.9556698168818656,3.5698896777623106,-0.3028452095712,2.847126428633677,-11.74072720068331,2.6665481644249,4.453703840508278,1,0.09505964540919809,1.0,1.0
2018-09-08,-3.7992262867389215,3.421805782880955,-1.1469617817293831,3.036204966898952,-15.365724479422838,2.667404530597574,4.453424113377976,1,-0.14808389488135543,1.0,1.0
2018-09-09,1.1955253777374608,3.504612465441777,0.3053322493037606,3.260463962915349,-15.559936169356448,2.6682608967702484,4.453144386247674,1,0.0828066825608218,1.0,1.0
2018-09-10,0.4566762205364227,3.360521459591558,0.0985626944487819,3.4663318836059425,-7.061478311072733,2.669117262942923,4.452864659117372,1,-0.14409100585021895,1.0,1.0
2018-09-11,-0.1343778073751522,3.2092115512284503,-0.0809644281636144,3.4132081873810103,-3.237072312722056,2.6701939105096915,4.452365296678333,1,-0.15130990836310776,1.0,1.0
2018-09-12,0.4829112103061916,3.0668010137369683,0.1165569718996853,3.312590454575942,-1.7984912855339985,2.671380698773508,4.451756116584924,1,-0.14241053749148191,0.0,1.0
2018-09-13,2.572351655486571,2.9346245771563404,0.833802559893878,3.2151542134310183,4.573086656691494,2.672567487037324,4.451146936491517,1,-0.13217643658062794,1.0,1.0
2018-09-14,-0.0706076865649052,2.9188619898911803,-0.067170650058155,3.0980041183209,3.306953592389128,2.673721232312763,4.450127252351392,1,-0.01576258726516011,1.0,1.0
2018-09-15,0.4670726045219453,2.794709082090858,0.1222375652567882,2.98484164282076,3.3173499763746506,2.6748088916114487,4.448286560117837,1,-0.12415290780032207,0.0,1.0
2018-09-16,-0.3984578276938322,2.680304310667552,-0.1954673565739529,2.87906019470858,3.05326995605597,2.675896550910135,4.4464458678842815,1,-0.11440477142330607,0.0,1.0
2018-09-17,-3.688071788794467,2.5768753583803456,-1.4799031498044686,2.7810750636372554,-1.117713043044688,2.6733586792132007,4.444605175650726,0,-0.1034289522872065,0.0,1.0
2018-09-18,1.4242423616419586,2.767175113794133,0.4693552585239309,2.747585170964814,-2.2658223368893005,2.674446338511887,4.4442854113206325,1,0.19029975541378752,0.0,1.0
2018-09-19,0.4266345706213315,2.6856037607484957,0.1121462534038399,2.7009335251362767,-1.7685800797030635,2.675533997810573,4.443965646990539,1,-0.08157135304563745,0.0,1.0
2018-09-20,1.8753903731685284,2.5780541239301464,0.6787817936788275,2.6576025335041344,-0.3602623110564806,2.672963083125262,4.443645882660445,0,-0.10754963681834928,0.0,1.0
2018-09-21,3.248666575188608,2.540277768721282,1.229476730032809,2.6295972251148805,3.2868620918259595,2.6701939105096915,4.443511872639575,0,-0.037776355208864576,0.0,1.0
2018-09-22,-0.1927663841700067,2.6429461749712844,-0.1204037213885331,2.6428113884330684,6.78216749645042,2.6679754413793573,4.443470739773315,0,0.10266840625000251,0.0,1.0
2018-09-23,-0.1689932257837867,2.5385275778658096,-0.1159914113509295,2.597081881247404,5.188931909024674,2.666544383209309,4.443429606907056,0,-0.10441859710547474,0.0,1.0
2018-09-24,-1.7318842593150308,2.4410147836630816,-0.760887825207663,2.548164085830321,3.030413079088312,2.6665311489547427,4.4428522077620265,0,-0.09751279420272807,0.0,1.0
2018-09-25,-2.2841248739725373,2.424560907765936,-0.993820793274656,2.5174654425974787,-1.1291021680527535,2.665407477291508,4.441202276059458,0,-0.016453875897145753,0.0,1.0
2018-09-26,0.7499922625337163,2.4607225957658474,0.2538027215592,2.501554408006392,-3.627776480707645,2.664414466760153,4.43955234435689,0,0.036161687999911596,0.0,1.0
2018-09-27,2.75986920872473,2.37540176041175,1.1090397767247413,2.448045525094485,-0.6751408878129084,2.663842434939897,4.43790241265432,0,-0.08532083535409729,0.0,1.0
2018-09-28,-0.4897601761744141,2.442037970248877,-0.2519266098216485,2.4287476035710984,-0.9959078382035358,2.6608129231396456,4.435526883826235,0,0.0666362098371267,0.0,1.0
2018-09-29,-0.6367171722292397,2.357829843998869,-0.323251206992412,2.412110615638256,0.0992592488822552,2.65930918906636,4.433151354998151,0,-0.08420812625000762,0.0,1.0
2018-09-30,0.3568336719675713,2.28453267865242,0.1012808892617505,2.384104969815553,2.740217794822364,2.6589013806178734,4.4307758261700645,0,-0.07329716534644914,0.0,1.0
