Date,decision,regime,volatility,vol_trend_5,ret_5d
2023-08-31,MANTENER,1,2.6936547384377323,2.3573180270441543,-0.2964589383946503
2023-09-01,MANTENER,1,3.095970846643176,2.5391654173600897,-1.1137768725612671
2023-09-02,MANTENER,1,2.96595453766373,2.709941337982913,-0.913336967225753
2023-09-03,MANTENER,1,2.8375120163272687,2.8690037923149325,-6.549549670142163
2023-09-04,MANTENER,1,2.718419062310407,2.862302240276463,-5.593091983413245
2023-09-05,MANTENER,1,2.6167644221050623,2.846924177009929,-0.5859075808972491
2023-09-06,MANTENER,0,2.512400732683037,2.730210154217901,-0.1842275309893892
2023-09-07,MANTENER,0,2.414976799983578,2.6200146066818704,1.4254843313580068
2023-09-08,MANTENER,0,2.3912097749507284,2.5307541584065625,-0.2464072088615765
2023-09-09,MANTENER,0,2.346139501684307,2.4562982462813423,0.3220454852339571
2023-09-10,MANTENER,0,2.2597926730093545,2.384903896462201,0.2024488371912269
2023-09-11,MANTENER,0,2.182333441135522,2.3188904381526982,-2.319937889397572
2023-09-12,MANTENER,0,2.28882274242898,2.2936596266417784,-1.5626356443007694
2023-09-13,MANTENER,0,2.3507033133522115,2.285558334322075,1.2378646376186353
2023-09-14,MANTENER,0,2.307887278921802,2.277907889769574,2.456466707023708
2023-09-15,MANTENER,0,2.249696266215869,2.2758886084108774,2.961517638441258
2023-09-16,MANTENER,0,2.1700313017032395,2.2734281805244207,5.435714709777528
2023-09-17,MANTENER,0,2.0977161902738173,2.2352068700933883,2.6767944958207224
2023-09-18,MANTENER,0,2.030507839261145,2.171167775275175,1.985460338927325
2023-09-19,MANTENER,0,1.9796972880754475,2.1055297771059034,2.4984870920734537
2023-09-20,MANTENER,0,1.9858561837549376,2.052761760613717,1.9476150612023344
2023-09-21,MANTENER,0,1.930244470547128,2.004804394382495,-0.0024406750554817
2023-09-22,MANTENER,0,2.0089987196379764,1.987060900255327,0.1708817976950882
2023-09-23,MANTENER,0,1.947000652644404,1.9703594629319785,-0.6558380314817924
2023-09-24,MANTENER,0,1.890076545932823,1.9524353145034528,-3.5699610052565944
2023-09-25,MANTENER,0,1.8885911082081408,1.9329822993940944,-3.120297036695696
2023-09-26,MANTENER,0,1.835841927800849,1.9141017908448383,-1.3276072245783863
2023-09-27,MANTENER,0,1.7929171827145345,1.8708854834601505,-0.857143993385101
2023-09-28,MANTENER,0,1.7524039623794987,1.8319661454071687,1.6498453203126928
2023-09-29,MANTENER,0,1.876823030214283,1.8293154422634608,2.463590570814312
2023-09-30,MANTENER,0,1.8332208691109468,1.8182413944440223,2.51367030426124
2023-10-01,MANTENER,0,1.7850856100218009,1.808090130888213,6.520639349451862
2023-10-02,MANTENER,0,2.090983749177924,1.8677034441808904,4.373346485321505
2023-10-03,MANTENER,0,2.101634482129854,1.9375495481309617,1.5001941552309717
2023-10-04,MANTENER,0,2.0387561601991564,1.9699361741279364,3.2452335425091405
2023-10-05,MANTENER,0,2.012979659653064,2.00588793223636,1.6475715048562378
2023-10-06,MANTENER,0,2.011632748137367,2.051197359859473,-0.1328522019663935
2023-10-07,MANTENER,0,2.03392232962293,2.0397850759484744,1.5786188989032723
2023-10-08,MANTENER,0,1.9698951855607096,2.013437216634645,1.8247077371915663
2023-10-09,MANTENER,0,1.9124286800841364,1.9881717206116407,-0.7790029658494291
2023-10-10,MANTENER,0,1.9120129386269864,1.9679783764064256,-0.0908373415242635
2023-10-11,MANTENER,0,1.8767382663366416,1.9409994800462809,-3.916147804566883
2023-10-12,MANTENER,0,1.940803955622044,1.922375805246104,-4.430242491302927
2023-10-13,MANTENER,0,1.8927180290363304,1.906940373941228,-3.915699044673637
2023-10-14,MANTENER,0,1.8416403129127257,1.8927827005069453,-2.6522469360537926
2023-10-15,MANTENER,0,1.7931269098431837,1.8690054947501848,-0.8482703032075989
2023-10-16,MANTENER,0,1.7765038598510332,1.848958613453064,5.945291511496009
2023-10-17,MANTENER,0,2.3209094846624985,1.9249797192611544,6.015489732936352
2023-10-18,MANTENER,0,2.2414045073227764,1.994717014918444,5.313617179644581
2023-10-19,MANTENER,0,2.1665341563754943,2.059695783610997,6.688526959964669
2023-10-20,MANTENER,0,2.1311500349551995,2.1273004086334004,8.884027826632845
2023-10-21,MANTENER,0,2.302493855071229,2.23249840767744,4.78871808776411
2023-10-22,MANTENER,0,2.229003471083974,2.214117204961735,5.405041026565094
2023-10-23,MANTENER,0,2.150792864451574,2.195994876387494,15.525453554449877
2023-10-24,MANTENER,1,3.7676893100949536,2.5162259071313864,16.587305617080084
2023-10-25,MANTENER,1,3.666050257352458,2.823205951610838,15.0468288313375
2023-10-26,MANTENER,1,3.533209904944843,3.069349161585561,13.248316996336484
2023-10-27,MANTENER,1,3.388785114268943,3.3013054902225543,12.271017075155832
2023-10-28,MANTENER,1,3.245019026171849,3.5201507225666093,2.987428018379568
2023-10-29,MANTENER,1,3.101161790111529,3.386845218569924,1.861401061415968
2023-10-30,MANTENER,1,2.988353139780929,3.251305795055619,-0.0013246287487334
2023-10-31,MANTENER,1,2.859113892905644,3.116486592647779,1.4853510948137585
2023-11-01,MANTENER,1,2.739647539281717,2.9866590776503337,4.405955582539889
2023-11-02,MANTENER,1,2.710080326399718,2.879671337695908,2.4590397825861032
2023-11-03,MANTENER,1,2.646084578241369,2.788655895321875,0.559670865257722
2023-11-04,MANTENER,0,2.549089397046216,2.700803146774933,1.666592312278148
2023-11-05,MANTENER,0,2.464384056417796,2.621857179477363,1.0946463004094298
2023-11-06,MANTENER,0,2.370195520330664,2.5479667756871525,-1.1348399629103056
2023-11-07,MANTENER,0,2.282109032476796,2.462372516902568,1.4359648712636286
2023-11-08,MANTENER,0,2.224694996799782,2.3780946006142507,2.6226380961256623
2023-11-09,MANTENER,0,2.151783804100159,2.298633482025039,4.489566209203844
2023-11-10,MANTENER,0,2.261238538396116,2.258004378420704,6.261052945936818
2023-11-11,MANTENER,0,2.23760319184576,2.2314859127237225,5.822683415346752
2023-11-12,MANTENER,0,2.1671598474832243,2.208496075725008,4.444868625778575
2023-11-13,MANTENER,0,2.096221492473724,2.182801374859797,2.34796239092816
2023-11-14,MANTENER,0,2.0952085370800457,2.171486321455774,-3.199697375497834
2023-11-15,MANTENER,0,2.22168157300605,2.163574928377761,1.5070879470963303
2023-11-16,MANTENER,1,2.9526473174781023,2.306583753504229,-2.683319440129317
2023-11-17,MANTENER,1,3.2242750024751423,2.518006784502613,-1.243270484253145
2023-11-18,MANTENER,1,3.099142889755061,2.7185910639588804,0.2280747196833132
2023-11-19,MANTENER,1,2.9622415338068606,2.891997663304243,5.07184964281322
2023-11-20,MANTENER,1,2.9098333820507265,3.029628025113179,-1.0712368393150484
2023-11-21,MANTENER,1,2.7849358945730174,2.9960857405321617,-0.947523412443374
2023-11-22,MANTENER,1,3.067867633733179,2.964804266783769,2.257740837672273
2023-11-23,MANTENER,1,3.246561800243963,2.994288048881549,1.9057493976953663
2023-11-24,MANTENER,1,3.1042821731458496,3.022696176749347,0.8886983509080792
2023-11-25,MANTENER,1,2.985045337083553,3.037738567755912,0.8497991989687037
2023-11-26,MANTENER,1,2.8551300107699724,3.051777390995303,4.545036407054326
2023-11-27,MANTENER,1,2.751685280439404,2.9885409203365483,-0.4771202141213848
2023-11-28,MANTENER,1,2.647545699886561,2.868737700265068,1.4416110885452582
2023-11-29,MANTENER,1,2.580598217447766,2.764000909125451,0.3657404990315527
2023-11-30,MANTENER,0,2.477407082773959,2.6624732582635326,-0.2226126943757123
2023-12-01,MANTENER,0,2.387048561985014,2.568856968506541,3.176485301196408
2023-12-02,MANTENER,0,2.4284887851507126,2.5042176694488028,5.793747289460427
2023-12-03,MANTENER,0,2.4147013401586515,2.4576487975032206,5.520792980386169
2023-12-04,MANTENER,0,2.351964957592044,2.4119221455320763,10.33403216619302
2023-12-05,MANTENER,1,2.74087817519962,2.4646163640172083,15.602274522013282
2023-12-06,MANTENER,1,3.0465322497494123,2.596513101570088,12.2861499402104
2023-12-07,MANTENER,1,2.926798227198651,2.696174989979676,9.228189622639782
2023-12-08,MANTENER,1,2.826186933073494,2.778472108562644,9.96298089407084
